assembly,pcaG,pcaH,PETase,tphA2,tphA3,tphB
2681812973,0,0,0,0,0,0
2681812975,3,3,0,2,0,7
2681812977,0,0,0,0,0,0
2681812981,0,0,1,5,0,0
2681812982,3,2,0,10,0,1
2681812986,0,0,0,0,0,1
2681812988,3,4,0,7,0,2
2681812989,2,2,0,4,0,1
2681812990,0,0,0,0,0,0
2681812993,0,0,0,0,0,0
2681812994,3,4,0,6,0,15
2681812999,0,0,0,0,0,2
2681813000,0,0,0,0,0,0
2681813001,0,0,0,0,0,1
2681813002,1,1,0,6,3,2
2681813006,0,0,0,0,0,0
2681813007,0,0,0,0,0,0
2681813008,0,0,0,0,0,0
2681813017,0,0,0,0,0,2
2681813019,0,0,0,1,0,0
2681813021,0,0,0,3,0,0
2681813025,0,0,0,0,0,0
2681813026,0,0,0,0,0,0
2681813027,0,0,0,0,0,0
2681813028,0,0,0,0,0,0
2681813031,0,0,0,0,0,0
2681813032,0,0,0,1,0,0
2681813038,0,0,0,0,0,0
2681813040,0,0,0,0,0,0
2681813041,0,1,0,1,0,0
2681813042,0,0,0,0,0,2
2681813044,0,0,0,1,0,2
2681813045,0,0,0,0,0,0
2681813047,0,0,0,0,0,2
2681813048,0,0,0,0,0,1
2681813049,0,0,0,4,0,4
2681813052,0,0,0,0,0,6
2681813053,0,0,0,0,0,0
2681813056,4,4,0,6,0,7
2681813059,0,0,0,0,0,0
2681813063,0,0,0,0,0,0
2681813064,0,0,0,0,0,0
2681813101,0,0,0,0,0,1
2681813110,0,0,0,0,0,0
2681813132,2,2,0,8,0,2
2681813136,0,0,0,0,0,0
2681813145,0,0,0,2,0,6
2681813146,0,0,0,0,0,4
2681813148,3,3,0,2,0,4
2681813150,0,0,0,0,0,0
2681813158,0,0,0,0,0,3
2681813159,0,0,0,0,0,0
2681813161,0,0,0,2,0,3
2681813171,0,0,0,0,0,0
2681813173,0,0,0,0,0,0
2681813176,0,0,0,0,0,0
2681813177,0,0,0,0,0,0
2681813180,0,0,0,0,0,0
2681813184,0,0,0,0,0,1
2681813185,0,0,0,0,0,0
2681813188,0,0,0,0,0,0
2681813192,0,0,0,0,0,0
2681813194,0,0,0,0,0,0
2681813195,0,0,0,0,0,0
2681813196,0,0,0,0,0,0
2681813200,0,0,0,1,0,3
2681813211,2,1,1,2,0,0
2681813213,0,0,0,0,0,0
2681813217,2,2,0,8,3,1
2681813225,0,0,0,2,0,4
2681813227,0,0,0,2,0,6
2681813250,0,0,0,0,0,0
2681813255,3,3,0,2,0,4
2681813256,0,0,0,0,0,0
2681813261,0,0,0,2,0,4
2681813267,0,0,0,2,0,5
2681813273,0,0,0,2,0,5
2681813279,0,0,0,0,0,1
2681813305,3,3,0,2,0,4
2681813309,3,3,0,2,0,4
2681813311,3,3,0,2,0,4
2681813312,3,3,0,2,0,4
2681813336,0,0,0,0,0,0
2681813341,0,0,0,0,0,0
2681813361,0,0,0,0,0,0
2681813364,0,0,0,0,0,0
2681813365,0,0,0,0,0,0
2681813366,0,0,0,0,0,1
2681813374,0,0,0,0,0,0
2681813375,0,0,0,0,0,0
2681813383,0,0,0,0,0,0
2681813415,0,0,0,0,0,0
2681813416,0,0,0,0,0,0
2681813422,0,0,0,0,0,0
2681813430,0,0,0,0,0,0
2681813433,0,0,0,0,0,0
2681813437,0,0,0,0,0,0
2681813438,0,0,0,0,0,0
2681813440,0,0,0,0,0,0
2681813448,0,0,0,0,0,0
2681813452,0,0,0,0,0,0
2681813454,0,0,0,0,0,6
2681813457,0,0,0,0,0,0
2681813501,0,0,0,0,0,0
2681813503,0,0,0,0,0,0
2681813504,0,0,0,0,0,2
2681813505,0,0,0,0,0,2
2681813507,0,0,0,1,0,0
2681813508,0,0,0,1,0,1
2681813509,0,0,0,0,0,2
2681813510,1,1,0,0,0,0
2681813511,0,0,0,0,0,0
2681813512,0,0,0,0,0,2
2681813514,0,0,0,0,0,1
2681813515,0,0,3,0,0,0
2681813517,0,1,0,0,0,0
2681813518,3,2,0,2,0,0
2681813520,0,0,0,0,0,0
2681813521,0,0,0,0,0,1
2681813522,1,1,0,5,2,4
2681813547,0,1,0,1,0,0
2681813548,0,0,0,3,0,0
2681813549,0,0,0,1,0,0
2681813550,0,0,0,0,0,1
2681813551,0,0,0,0,0,1
2681813552,2,2,1,0,0,0
2681813554,0,1,0,0,0,1
2681813556,2,3,0,1,0,0
2681813557,0,0,0,0,0,0
2681813558,0,1,0,0,0,0
2681813559,2,2,0,1,0,0
2681813560,0,0,0,0,0,0
2681813561,0,2,0,0,0,2
2681813562,2,2,0,4,0,0
2681813563,3,2,1,0,0,0
2681813564,0,0,0,0,0,1
2681813565,0,0,0,0,0,1
2684622503,0,0,0,0,0,1
2684622506,0,0,0,0,0,0
2684622507,0,0,0,0,0,0
2684622508,2,2,0,1,0,11
2684622509,1,1,0,1,0,1
2684622511,0,0,0,0,0,0
2684622515,1,0,0,1,0,0
2684622517,0,0,0,0,0,0
2684622521,1,1,0,11,0,0
2684622524,0,0,0,0,0,1
2684622526,0,0,0,0,0,0
2684622530,0,0,0,0,0,0
2684622538,0,0,0,0,0,0
2684622539,0,0,0,0,0,0
2684622540,0,0,0,0,0,0
2684622545,0,0,0,0,0,0
2684622551,0,0,0,0,0,0
2684622557,3,3,0,4,0,2
2684622567,0,0,0,0,0,0
2684622568,0,0,0,0,0,0
2684622584,0,0,0,0,0,0
2684622585,0,0,0,0,0,0
2684622590,0,0,0,0,0,0
2684622596,0,0,0,0,0,0
2684622598,0,0,0,0,0,0
2684622599,0,0,0,0,0,0
2684622602,0,0,0,0,0,0
2684622604,0,0,0,0,0,0
2684622607,0,0,0,0,0,0
2684622608,0,0,0,0,0,0
2684622610,0,0,0,0,0,0
2684622611,2,2,0,1,0,6
2684622612,0,0,0,2,0,1
2684622615,0,0,0,1,0,1
2684622616,0,0,0,0,0,2
2684622621,0,0,0,0,0,0
2684622625,0,0,0,0,0,0
2684622626,0,0,0,0,0,0
2684622627,0,0,0,0,0,0
2684622628,0,0,0,0,0,0
2684622629,0,0,0,1,0,0
2684622630,0,0,0,0,0,1
2684622631,0,0,0,0,0,0
2684622633,0,0,0,0,0,0
2684622634,2,2,0,0,0,3
2684622635,0,0,0,0,0,0
2684622636,0,0,0,0,0,0
2684622640,0,0,0,0,0,0
2684622645,0,0,0,0,0,0
2684622648,0,0,0,0,0,0
2684622649,0,0,0,0,0,0
2684622654,0,0,0,0,0,0
2684622655,3,3,0,2,0,4
2684622657,2,2,0,3,0,1
2684622661,0,0,0,0,0,0
2684622663,0,0,0,0,0,0
2684622664,0,0,0,0,0,0
2684622665,0,0,0,0,0,0
2684622668,0,0,0,0,0,0
2684622675,0,0,0,0,0,5
2684622687,2,2,0,1,0,5
2684622694,0,0,0,0,0,0
2684622740,0,0,0,0,0,0
2684622741,0,0,0,0,0,0
2684622742,0,0,0,0,0,0
2684622743,0,0,0,0,0,0
2684622744,0,0,0,0,0,0
2684622767,0,0,0,0,0,0
2684622769,0,0,0,0,0,0
2684622801,0,0,0,0,0,0
2684622802,0,0,0,0,0,0
2684622803,0,0,0,0,0,1
2684622807,0,0,0,0,0,1
2684622808,0,0,0,0,0,1
2684622831,0,0,0,0,0,0
2684622833,0,0,0,0,0,2
2684622843,0,0,0,0,0,0
2684622845,0,1,0,1,0,2
2684622846,0,0,0,0,0,0
2684622847,0,0,0,0,0,1
2684622849,0,1,0,1,0,3
2684622850,0,0,0,0,0,0
2684622851,2,3,0,1,0,1
2684622856,0,0,0,0,0,0
2684622883,0,0,0,2,1,1
2684622890,0,0,0,0,0,1
2684622891,0,0,0,0,0,0
2684622904,0,0,0,0,0,0
2684622906,0,0,0,0,0,1
2684622907,0,0,0,0,0,0
2684622908,0,0,0,0,0,1
2684622910,0,0,0,0,0,2
2684622975,0,0,0,0,0,0
2684622995,0,0,0,0,0,2
2684622997,2,2,0,0,0,10
2684622998,3,3,1,4,0,2
2684622999,0,0,0,1,0,3
2684623000,0,1,1,2,1,3
2684623001,2,1,0,2,0,2
2684623002,0,0,0,0,0,1
2684623003,4,4,0,5,0,9
2684623004,0,0,0,0,0,1
2684623006,0,1,0,0,0,2
2684623007,0,0,0,0,0,0
2684623008,2,2,0,1,0,4
2684623009,0,0,0,0,0,0
2684623010,0,0,0,0,0,0
2684623012,0,0,0,0,0,2
2684623013,0,0,0,0,0,0
2684623039,2,2,0,1,0,0
2684623041,0,0,0,0,0,1
2684623050,2,2,0,2,0,2
2684623052,0,0,0,0,0,0
2684623053,0,0,0,0,0,0
2684623055,0,0,0,0,0,0
2684623057,0,0,0,0,0,0
2684623058,0,0,0,0,0,0
2684623060,0,0,0,0,0,0
2684623062,0,0,0,0,0,0
2684623063,0,0,0,2,0,0
2684623064,0,1,0,1,0,8
2684623067,2,2,0,2,0,8
2684623068,0,0,0,0,0,0
2684623072,0,1,0,1,0,0
2684623073,0,0,0,0,0,0
2684623075,0,0,0,0,0,0
2684623076,0,0,0,0,0,1
2684623087,3,2,0,15,4,3
2684623089,0,0,0,0,0,0
2684623090,0,0,0,0,0,0
2684623091,4,2,1,3,0,0
2684623092,0,0,0,0,0,0
2684623093,0,0,0,0,0,0
2684623094,0,0,0,0,0,0
2684623095,0,0,0,0,0,0
2684623100,0,0,0,1,0,0
2684623102,1,1,1,1,0,1
2684623105,0,0,0,0,0,0
2684623106,0,0,0,2,0,2
2684623108,0,0,0,0,0,0
2684623109,0,0,0,0,0,0
2684623110,5,4,0,9,0,11
2684623112,0,0,0,0,0,1
2684623115,0,0,0,0,0,0
2684623116,0,0,0,0,0,0
2684623117,0,0,0,0,0,0
2684623118,0,0,0,0,0,0
2684623119,0,0,0,0,0,0
2684623121,0,0,0,1,0,3
2684623123,0,1,0,2,0,1
2684623125,0,0,0,0,0,0
2684623126,2,3,0,5,1,8
2684623128,0,0,0,0,0,0
2684623130,0,0,0,1,0,2
2684623141,1,2,0,5,0,6
2684623142,0,0,0,0,0,0
2684623143,0,0,0,0,0,1
2684623144,0,0,0,0,0,1
2684623148,0,0,0,0,0,0
2684623151,0,0,0,0,0,0
2684623153,0,0,0,0,0,0
2684623156,0,0,0,0,0,0
2684623157,0,1,2,1,0,2
2684623158,0,0,0,0,0,0
2684623163,0,0,0,0,0,0
2684623166,0,0,0,0,0,0
2684623167,0,0,0,1,0,0
2684623173,0,0,0,0,0,0
2684623175,0,0,0,0,0,0
2684623176,0,0,0,0,0,0
2684623177,0,0,0,0,0,0
2684623179,0,0,0,0,0,0
2684623184,0,0,0,0,0,0
2684623185,3,3,0,2,0,14
2684623187,0,0,0,0,0,0
2684623188,3,4,0,5,0,9
2684623196,0,0,0,0,0,0
2684623198,0,0,0,0,0,0
2684623200,0,0,0,0,0,0
2684623203,5,2,2,1,0,0
2684623205,0,0,0,6,0,2
2684623206,0,0,0,0,0,0
2684623207,0,0,0,0,0,0
2684623208,2,2,0,2,0,7
2684623209,0,0,0,0,0,0
2684623213,1,2,0,5,0,8
2684623219,1,1,0,2,0,0
2684623221,0,0,0,0,0,0
2684623222,0,0,0,0,0,0
2684623224,2,2,0,5,0,9
2684623226,0,1,0,0,0,2
2684623229,0,0,0,0,0,0
2684623233,0,0,0,0,0,0
2684623237,3,3,0,5,0,13
2684623253,0,0,0,5,1,0
2684623270,0,0,0,0,0,1
2684623274,2,2,0,0,0,0
2684623289,0,0,0,0,0,0
2684623296,0,0,0,1,0,1
2687453102,0,0,0,0,0,0
2687453103,0,0,0,0,0,1
2687453105,3,3,0,1,0,6
2687453106,0,0,0,0,0,0
2687453110,0,0,0,0,0,1
2687453111,0,0,0,0,0,0
2687453122,0,0,0,0,0,0
2687453125,0,0,0,0,0,0
2687453129,0,0,0,1,0,2
2687453130,0,0,0,2,0,2
2687453132,0,0,0,0,0,0
2687453136,3,3,0,2,0,4
2687453137,0,0,0,0,0,1
2687453141,0,0,0,0,0,0
2687453142,2,2,0,0,0,0
2687453143,0,0,0,0,0,2
2687453145,0,0,0,0,0,0
2687453149,0,0,0,1,0,0
2687453153,0,0,0,0,0,0
2687453154,4,5,0,4,0,6
2687453159,0,0,0,0,0,0
2687453162,0,0,0,0,0,0
2687453164,0,0,0,0,0,0
2687453165,0,0,0,0,0,0
2687453166,0,0,0,0,0,1
2687453168,0,0,0,1,0,0
2687453170,0,0,0,0,0,0
2687453172,0,0,0,0,0,0
2687453173,0,0,0,0,0,0
2687453174,0,0,0,0,0,0
2687453176,0,0,0,0,0,0
2687453177,0,0,0,0,0,5
2687453178,0,0,0,0,0,0
2687453179,0,0,0,0,0,0
2687453180,0,0,0,0,0,0
2687453182,0,0,0,0,0,0
2687453185,0,0,0,0,0,0
2687453186,0,0,0,0,0,1
2687453187,0,0,0,0,0,0
2687453189,0,0,0,0,0,1
2687453190,0,0,0,3,0,0
2687453192,0,0,0,0,0,0
2687453193,0,0,0,0,0,0
2687453194,0,0,0,0,0,0
2687453199,0,0,0,0,0,0
2687453203,0,0,0,0,0,0
2687453204,0,0,0,0,0,1
2687453207,1,1,0,4,0,5
2687453208,0,0,0,0,0,1
2687453211,0,0,0,0,0,0
2687453214,0,0,0,0,0,0
2687453219,0,0,0,0,0,0
2687453220,3,2,1,1,0,0
2687453221,0,0,0,0,0,0
2687453223,0,0,0,0,0,1
2687453226,3,3,0,2,0,4
2687453237,2,2,0,1,0,3
2687453240,0,0,0,0,0,0
2687453243,0,0,0,0,0,0
2687453245,0,0,0,0,0,1
2687453252,1,2,0,4,0,9
2687453255,0,0,0,0,0,0
2687453256,0,0,0,0,0,1
2687453257,1,1,0,0,0,0
2687453258,0,1,0,0,0,0
2687453260,2,1,0,2,0,2
2687453265,0,0,0,0,0,0
2687453266,0,0,0,0,0,6
2687453267,0,0,0,0,0,0
2687453268,0,0,0,0,0,0
2687453276,0,0,0,0,0,0
2687453280,0,0,0,0,0,0
2687453281,0,0,0,0,0,0
2687453282,0,0,0,0,0,0
2687453284,0,0,0,0,0,0
2687453286,0,0,0,0,0,0
2687453288,3,2,0,2,0,1
2687453289,0,0,0,0,0,1
2687453291,0,0,0,0,0,0
2687453294,0,0,0,0,0,0
2687453295,0,0,0,0,0,0
2687453299,0,0,0,0,0,0
2687453302,2,2,1,5,0,0
2687453310,0,0,0,0,0,4
2687453315,0,0,0,0,0,0
2687453316,3,2,0,1,0,1
2687453317,0,0,0,0,0,0
2687453318,0,0,0,0,0,0
2687453320,0,0,0,0,0,0
2687453324,0,0,0,1,0,0
2687453325,0,0,0,0,0,0
2687453329,2,4,0,1,0,6
2687453330,3,3,0,6,0,1
2687453331,0,0,0,0,0,0
2687453332,0,0,0,0,0,5
2687453335,0,0,0,0,0,0
2687453339,0,0,0,0,0,1
2687453341,0,1,0,0,0,0
2687453343,0,0,0,0,0,0
2687453348,0,0,0,0,0,0
2687453349,2,2,0,5,0,2
2687453351,0,0,0,1,0,0
2687453353,0,0,0,1,0,0
2687453357,3,3,0,2,0,4
2687453368,2,3,0,4,0,8
2687453372,0,0,0,0,0,2
2687453374,0,0,0,0,0,0
2687453376,0,0,0,0,0,0
2687453377,0,0,0,0,0,1
2687453380,0,0,0,1,0,0
2687453381,0,0,0,0,0,0
2687453382,3,3,0,2,0,4
2687453384,0,0,0,0,0,0
2687453392,4,5,0,4,0,2
2687453395,0,0,0,0,0,1
2687453396,0,0,0,0,0,0
2687453399,2,3,0,2,0,0
2687453404,0,0,0,0,0,1
2687453408,3,3,0,2,0,4
2687453409,0,0,0,0,0,0
2687453410,0,0,0,0,0,1
2687453415,4,4,0,10,1,4
2687453420,0,0,0,0,0,0
2687453422,3,3,0,2,0,1
2687453425,0,0,0,0,0,0
2687453428,0,0,0,0,0,0
2687453432,0,0,0,0,0,1
2687453437,3,2,0,2,0,1
2687453439,0,0,0,0,0,0
2687453440,0,0,0,0,0,0
2687453443,0,0,0,0,0,0
2687453444,0,0,0,0,0,4
2687453447,0,0,0,0,0,1
2687453449,0,0,0,0,0,0
2687453458,0,0,0,0,0,0
2687453461,5,5,0,4,0,6
2687453464,0,0,0,0,0,0
2687453467,0,0,0,0,0,0
2687453468,0,0,0,0,0,0
2687453470,1,2,0,5,0,8
2687453472,0,0,0,0,0,0
2687453474,0,0,0,0,0,0
2687453476,0,0,0,0,0,0
2687453481,0,0,0,0,0,0
2687453482,0,0,0,0,0,0
2687453485,0,0,0,0,0,1
2687453486,0,0,0,0,0,2
2687453487,4,4,0,4,1,3
2687453488,0,0,0,0,0,0
2687453494,0,0,0,0,0,0
2687453495,0,0,0,0,0,0
2687453496,0,0,0,13,0,5
2687453497,0,0,0,0,0,0
2687453498,0,0,0,0,0,0
2687453499,0,0,0,0,0,0
2687453500,0,0,0,0,0,0
2687453501,0,0,0,0,0,0
2687453502,0,0,0,0,0,0
2687453505,0,0,0,0,0,0
2687453506,0,0,0,0,0,0
2687453509,0,0,0,0,0,0
2687453511,0,0,0,0,0,0
2687453512,0,0,0,0,0,2
2687453513,0,0,0,0,0,1
2687453516,0,0,0,0,0,0
2687453517,0,0,0,0,0,0
2687453524,0,0,0,0,0,0
2687453525,0,0,0,0,0,0
2687453526,0,0,0,0,0,0
2687453533,1,1,1,0,0,0
2687453543,0,0,0,0,0,5
2687453544,0,0,0,0,0,2
2687453546,0,0,0,0,0,1
2687453548,0,0,0,0,0,0
2687453550,0,0,0,0,0,0
2687453552,0,0,0,0,0,1
2687453555,0,0,0,0,0,0
2687453559,0,0,0,0,0,0
2687453566,1,2,0,3,0,8
2687453567,0,0,0,0,0,2
2687453568,0,0,0,0,0,0
2687453569,2,2,0,2,0,7
2687453570,3,3,1,3,0,0
2687453572,0,0,0,0,0,0
2687453573,0,0,0,0,0,0
2687453574,0,0,0,1,0,0
2687453580,0,0,0,8,0,2
2687453584,0,0,0,2,0,7
2687453594,0,0,0,0,0,0
2687453597,5,6,0,5,0,8
2687453598,0,0,0,1,0,3
2687453600,2,1,0,16,0,3
2687453601,2,2,0,1,0,8
2687453605,0,0,0,0,0,0
2687453606,0,0,0,0,0,0
2687453609,0,0,0,0,0,0
2687453613,0,0,0,0,0,1
2687453617,0,0,0,1,0,1
2687453619,1,1,0,3,1,3
2687453620,0,0,0,0,0,0
2687453622,0,0,0,0,0,1
2687453625,0,0,0,0,0,1
2687453632,0,0,0,0,0,0
2687453633,0,0,0,0,0,0
2687453634,0,0,0,0,0,0
2687453636,3,3,0,2,0,8
2687453640,0,0,0,0,0,0
2687453641,0,0,0,0,0,0
2687453642,0,0,0,0,0,0
2687453643,0,0,0,0,0,0
2687453649,0,0,0,0,0,0
2687453659,0,0,0,0,0,0
2687453675,0,0,0,0,0,1
2687453676,2,2,0,2,0,6
2687453677,0,0,0,0,0,2
2687453678,6,5,0,6,1,5
2687453679,1,1,0,9,1,1
2687453680,0,0,0,4,0,0
2687453681,3,2,0,9,3,8
2687453682,0,0,0,2,0,2
2687453683,0,0,0,0,0,1
2687453684,0,1,0,5,1,3
2687453685,6,6,0,4,0,7
2687453688,4,5,0,4,1,3
2687453689,0,1,0,4,0,2
2687453691,2,2,0,1,0,10
2687453692,6,7,0,9,1,2
2687453701,0,0,0,0,0,0
2687453704,0,0,0,0,0,0
2687453711,3,4,0,1,0,0
2687453717,0,0,0,0,0,0
2687453730,0,0,0,1,0,1
2687453744,0,0,0,0,0,0
2687453745,0,1,0,1,0,1
2687453746,0,0,2,0,0,0
2687453760,4,5,0,3,0,2
2687453772,0,0,0,0,0,0
2687453773,4,2,0,2,0,0
2687453774,4,4,0,0,0,0
2687453775,0,1,0,0,0,1
2687453777,0,0,0,0,0,0
2687453778,0,1,0,2,0,0
2687453780,0,0,0,0,0,0
2687453782,2,0,0,2,0,0
2687453785,0,0,0,1,0,0
2687453786,0,0,0,1,0,2
2687453787,0,0,0,0,0,1
2687453788,3,5,0,19,3,19
2687453789,0,0,0,0,0,1
2687453790,1,1,0,14,1,3
2687453791,4,4,0,3,0,9
2687453792,1,2,0,12,1,3
2687453794,5,4,0,8,1,16
2687453805,0,0,1,0,0,1
2687453810,2,1,0,2,0,0
2687453812,5,4,0,5,1,6
2687453813,0,0,0,2,0,1
2690315601,0,0,0,0,0,3
2690315603,0,0,0,2,0,0
2690315606,0,0,0,1,0,2
2690315607,0,0,0,0,0,0
2690315612,0,1,0,2,0,2
2690315615,0,1,0,1,0,1
2690315617,6,4,0,6,2,6
2690315620,0,0,0,0,0,1
2690315622,2,2,0,3,0,0
2690315623,0,0,0,0,0,2
2690315624,0,0,0,0,0,1
2690315630,0,0,0,0,0,1
2690315633,4,5,0,3,0,4
2690315638,0,1,0,0,0,1
2690315639,0,0,0,0,0,6
2690315640,0,0,0,0,0,1
2690315646,0,0,0,0,0,0
2690315647,5,3,0,14,1,4
2690315651,0,0,0,0,0,0
2690315652,2,2,1,1,0,0
2690315653,0,0,0,0,0,2
2690315654,0,1,0,1,0,1
2690315655,0,1,1,1,0,2
2690315657,0,0,0,1,0,1
2690315658,2,1,0,0,0,1
2690315662,0,0,0,0,0,1
2690315663,0,0,0,0,0,0
2690315676,4,4,0,11,1,17
2690315677,0,0,0,0,0,1
2690315678,7,9,0,7,0,6
2690315679,0,0,0,1,0,0
2690315681,0,0,0,0,0,0
2690315682,0,0,0,0,0,0
2690315684,1,1,0,1,0,0
2690315685,0,0,0,1,0,0
2690315688,0,0,0,0,0,0
2690315690,0,0,0,0,0,0
2690315691,0,0,0,0,0,0
2690315698,0,0,0,0,0,0
2690315704,0,0,0,0,0,5
2690315715,0,0,0,0,0,3
2690315724,2,2,0,6,1,3
2690315728,0,0,0,0,0,0
2690315743,0,0,0,0,0,1
2690315746,2,2,0,1,0,0
2690315748,0,0,0,0,0,0
2690315750,0,0,0,1,0,4
2690315752,2,1,0,13,0,0
2690315754,0,0,0,0,0,0
2690315758,0,0,0,0,0,0
2690315760,0,0,0,0,0,0
2690315765,3,4,0,5,0,10
2690315772,0,0,0,7,0,0
2690315775,0,0,0,1,0,0
2690315779,0,0,0,0,0,0
2690315780,0,0,0,0,0,3
2690315783,0,0,0,0,0,0
2690315785,0,0,0,0,0,0
2690315786,1,1,0,1,0,8
2690315787,0,0,0,0,0,0
2690315792,0,0,0,0,0,0
2690315793,0,0,0,0,0,0
2690315796,0,0,0,0,0,0
2690315797,0,0,0,0,0,0
2690315801,3,3,0,2,0,7
2690315802,0,0,0,0,0,0
2690315804,0,0,0,25,0,1
2690315807,0,0,0,0,0,0
2690315811,0,0,0,0,0,0
2690315814,0,0,0,0,0,0
2690315818,0,0,0,0,0,0
2690315821,0,0,0,0,0,0
2690315822,0,0,0,0,0,0
2690315823,0,0,0,1,0,2
2690315824,6,7,0,2,0,4
2690315825,0,0,0,1,0,0
2690315826,0,0,0,0,0,0
2690315828,2,1,0,1,0,6
2690315830,0,0,0,0,0,0
2690315833,0,0,0,0,0,0
2690315834,0,0,0,0,0,0
2690315838,0,0,0,0,0,0
2690315842,0,0,0,1,0,4
2690315846,2,1,0,1,0,4
2690315852,0,0,0,0,0,0
2690315854,0,0,0,0,0,0
2690315857,0,0,0,0,0,0
2690315860,0,0,0,0,0,0
2690315861,0,0,0,0,0,0
2690315862,0,0,0,0,0,0
2690315863,1,1,1,0,0,0
2690315866,0,0,0,0,0,0
2690315867,0,0,0,0,0,0
2690315868,0,0,0,0,0,0
2690315871,0,0,0,2,2,3
2690315872,0,0,0,0,0,0
2690315873,0,0,0,0,0,0
2690315875,0,0,0,0,0,0
2690315877,0,0,0,0,0,0
2690315881,0,0,0,0,0,1
2690315883,0,1,0,0,0,0
2690315887,0,0,0,0,0,1
2690315888,0,0,0,1,0,2
2690315889,0,0,0,0,0,0
2690315890,0,1,0,1,0,2
2690315891,0,0,0,0,0,0
2690315892,0,0,0,0,0,0
2690315893,2,3,0,4,0,2
2690315895,0,0,0,0,0,0
2690315896,0,0,0,0,0,0
2690315899,0,0,0,0,0,0
2690315901,0,0,0,0,0,0
2690315902,0,0,0,0,0,0
2690315903,0,0,0,0,0,0
2690315905,0,0,0,2,1,1
2690315906,0,0,0,0,0,0
2690315908,0,0,0,0,0,0
2690315909,0,0,0,0,0,0
2690315910,0,0,0,0,0,2
2690315911,0,0,0,0,0,0
2690315914,0,0,0,0,0,0
2690315916,0,0,0,0,0,0
2690315917,2,2,0,0,0,4
2690315919,0,0,0,0,0,0
2690315920,0,0,0,0,0,0
2690315921,0,0,0,0,0,0
2690315922,0,0,0,0,0,0
2690315924,0,0,0,0,0,0
2690315925,0,0,0,0,0,4
2690315927,0,0,0,0,0,1
2690315930,0,0,0,0,0,0
2690315932,2,1,0,1,0,0
2690315937,0,0,0,0,0,0
2690315940,0,0,0,0,0,0
2690315943,0,0,0,0,0,0
2690315945,0,0,0,0,0,0
2690315946,0,0,0,0,0,0
2690315947,0,0,0,0,0,1
2690315949,0,0,0,0,0,0
2690315950,0,0,0,0,0,0
2690315952,0,0,0,0,0,0
2690315953,0,0,0,0,0,1
2690315954,0,0,0,0,0,0
2690315956,0,0,0,0,0,0
2690315957,0,0,0,0,0,0
2690315958,0,0,0,0,0,0
2690315963,0,0,0,0,0,0
2690315969,0,0,0,0,0,0
2690315975,0,0,0,0,0,0
2690315979,0,0,0,0,0,1
2690315982,0,0,0,0,0,0
2690315995,4,9,0,3,0,1
2690315997,0,0,0,0,0,1
2690316004,0,0,0,0,0,2
2690316023,2,1,1,2,0,0
2690316027,0,0,0,1,0,5
2690316031,0,0,0,0,0,0
2690316045,0,0,0,0,0,0
2690316071,0,0,0,0,0,0
2690316074,3,3,0,2,0,11
2690316099,0,0,0,1,0,4
2690316100,0,0,0,0,0,0
2690316103,0,0,0,0,0,0
2690316117,3,4,0,4,0,4
2690316123,0,0,0,0,0,0
2690316135,0,0,0,0,0,0
2690316136,0,0,0,0,0,1
2690316140,0,0,0,6,0,4
2690316150,0,0,0,0,0,4
2690316152,0,0,0,0,0,0
2690316154,0,0,0,0,0,0
2690316183,0,0,0,0,0,0
2690316207,0,0,0,0,0,1
2690316208,0,0,0,0,0,0
2690316213,0,0,0,0,0,0
2690316217,0,1,0,0,0,0
2690316220,0,0,0,2,0,0
2690316221,0,0,0,0,0,0
2690316222,4,4,1,3,0,0
2690316223,0,0,0,0,0,0
2690316233,0,0,0,0,0,7
2690316243,0,0,0,2,0,5
2690316249,0,0,0,0,0,0
2690316252,3,3,0,1,0,8
2690316253,0,1,0,0,0,0
2690316258,0,0,0,0,0,0
2690316259,0,1,0,0,0,1
2690316264,0,0,0,0,0,1
2690316276,0,0,0,2,0,5
2690316281,0,0,0,0,0,0
2690316282,0,0,0,0,0,0
2690316297,0,0,0,0,0,0
2690316317,0,0,0,0,0,0
2690316318,0,0,0,1,0,4
2690316320,3,3,0,2,0,3
2690316346,0,0,0,2,0,5
2690316366,5,6,1,10,0,3
2690316367,0,0,0,0,0,0
2690316368,4,4,0,7,1,4
2693429500,0,0,0,4,0,3
2693429509,0,0,0,0,0,0
2693429512,0,0,0,2,0,6
2693429525,0,0,0,1,0,5
2693429534,4,6,0,5,0,3
2693429542,0,0,0,0,0,0
2693429543,0,0,0,0,0,0
2693429554,0,0,0,0,0,0
2693429573,0,1,0,0,0,0
2693429574,0,0,0,0,0,0
2693429575,0,0,0,0,0,0
2693429578,0,0,0,1,0,0
2693429584,0,0,0,0,0,0
2693429601,0,0,0,2,0,4
2693429606,0,0,0,0,0,0
2693429609,0,0,0,0,0,0
2693429614,0,0,0,0,0,0
2693429619,0,0,0,0,0,0
2693429621,0,0,0,0,0,0
2693429623,0,0,0,2,0,5
2693429635,0,0,0,2,0,6
2693429639,0,0,0,1,0,0
2693429642,0,0,0,0,0,5
2693429647,0,0,0,1,0,0
2693429649,0,0,0,0,0,4
2693429651,2,1,1,2,0,0
2693429666,0,0,0,0,0,0
2693429674,0,0,0,0,0,0
2693429676,0,0,0,2,0,4
