#SampleID,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,CollectionDate,Season,PrimerPair,DNAExtraction
AZ2015s112,AmaralZettler2015,33.46833,-127.76833,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,19.2,33.18,ambient,09/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s113,AmaralZettler2015,33.49333,-127.715,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,19.2,33.14,ambient,09/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s114,AmaralZettler2015,32.79167,-129.295,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,19.1,33.18,ambient,10/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s115,AmaralZettler2015,32.79167,-129.295,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,19.1,33.18,ambient,10/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s116,AmaralZettler2015,32.79167,-129.295,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.5,34.17,ambient,10/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s117,AmaralZettler2015,32.79167,-129.295,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.5,34.17,ambient,10/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s118,AmaralZettler2015,32.72167,-130.87167,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,20.6,33.86,ambient,11/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s119,AmaralZettler2015,32.72167,-130.87167,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,20.6,33.86,ambient,11/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s120,AmaralZettler2015,32.94667,-131.54833,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.4,34.08,ambient,12/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s121,AmaralZettler2015,32.94667,-131.54833,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.4,34.08,ambient,12/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s122,AmaralZettler2015,32.94667,-131.54833,marine,water,field,collection,plastic,ps,ps,other plastic,0,collection,collection,21.2,34,ambient,12/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s123,AmaralZettler2015,33.49833,-132.43333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,21,33.7,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s124,AmaralZettler2015,33.49833,-132.43333,marine,water,field,collection,plastic,ps,ps,other plastic,0,collection,collection,21,33.7,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s125,AmaralZettler2015,33.48,-132.45,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,21.2,33.5,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s126,AmaralZettler2015,33.48,-132.45,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,21.2,33.5,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s127,AmaralZettler2015,33.655,-133.43667,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,20.9,33.36,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s128,AmaralZettler2015,33.655,-133.43667,marine,water,field,collection,plastic,pp,pp,aliphatic,0,collection,collection,20.9,33.36,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s129,AmaralZettler2015,33.655,-133.43667,marine,water,field,collection,plastic,pp,pp,aliphatic,0,collection,collection,20.9,33.36,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s130,AmaralZettler2015,33.655,-133.43667,marine,water,field,collection,plastic,ps,ps,other plastic,0,collection,collection,20.9,33.36,ambient,13/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s131,AmaralZettler2015,33.695,-133.45833,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,20.9,33.32,ambient,14/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s132,AmaralZettler2015,33.695,-133.45833,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,20.9,33.32,ambient,14/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s133,AmaralZettler2015,33.695,-133.45833,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.3,34.14,ambient,14/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s134,AmaralZettler2015,33.695,-133.45833,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.3,34.14,ambient,14/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s135,AmaralZettler2015,33.695,-133.45833,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,20.9,33.32,ambient,14/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s136,AmaralZettler2015,33.695,-133.45833,marine,water,field,collection,plastic,pp,pp,aliphatic,0,collection,collection,20.9,33.32,ambient,14/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s137,AmaralZettler2015,33.57167,-135.44333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,21.2,33.4,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s138,AmaralZettler2015,33.56333,-135.43167,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,21.6,33.74,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s139,AmaralZettler2015,33.56333,-135.43167,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,21.6,33.74,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s140,AmaralZettler2015,33.56333,-135.43167,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,21.6,33.74,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s141,AmaralZettler2015,33.56333,-135.43167,marine,water,field,collection,plastic,pet,pet,other plastic,0,collection,collection,21.6,33.74,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s142,AmaralZettler2015,33.565,-135.435,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.3,34.09,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s143,AmaralZettler2015,33.565,-135.435,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.3,34.09,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s144,AmaralZettler2015,33.565,-135.435,marine,water,field,collection,plastic,pp,pp,aliphatic,0,collection,collection,21.7,33.7,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s145,AmaralZettler2015,33.565,-135.435,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,21.7,33.7,ambient,16/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s146,AmaralZettler2015,33.25833,-136.21333,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,22.1,34.39,ambient,17/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s147,AmaralZettler2015,33.25833,-136.21333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,22.1,34.39,ambient,17/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s148,AmaralZettler2015,32.90333,-137.23167,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,22.2,34.67,ambient,18/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s149,AmaralZettler2015,32.90333,-137.23167,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,22.2,34.67,ambient,18/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s150,AmaralZettler2015,32.90333,-137.23167,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,22.2,34.67,ambient,18/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s151,AmaralZettler2015,32.90333,-137.23167,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,22.2,34.67,ambient,18/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s152,AmaralZettler2015,32.26167,-138.57333,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23,34.9,ambient,19/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s153,AmaralZettler2015,32.26167,-138.57333,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23,34.9,ambient,19/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s154,AmaralZettler2015,32.26167,-138.57333,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23,34.9,ambient,19/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s155,AmaralZettler2015,32.05333,-139.095,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.2,34.87,ambient,20/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s156,AmaralZettler2015,32.05333,-139.095,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.2,34.87,ambient,20/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s157,AmaralZettler2015,32.05333,-139.095,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.2,34.87,ambient,20/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s158,AmaralZettler2015,32.05333,-139.095,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.2,34.87,ambient,20/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s159,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.2,34.53,ambient,21/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s160,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.2,34.53,ambient,21/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s161,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,water,water,water,planktonic,550,collection,collection,5.8,34.01,ambient,21/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s162,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.2,34.53,ambient,21/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s163,AmaralZettler2015,31.33,-140.34,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.1,34.81,ambient,22/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s164,AmaralZettler2015,31.33,-140.34,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.1,34.81,ambient,22/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s165,AmaralZettler2015,31.33,-140.34,marine,water,field,collection,plastic,ps,ps,other plastic,0,collection,collection,23.1,34.81,ambient,22/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s166,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.1,34.8,ambient,22/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s167,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.1,34.8,ambient,22/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s168,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,plastic,pp,pp,aliphatic,0,collection,collection,23.1,34.8,ambient,22/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s169,AmaralZettler2015,31.90667,-139.58333,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.1,34.8,ambient,22/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s170,AmaralZettler2015,30.26,-140.68167,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.2,35.04,ambient,23/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s171,AmaralZettler2015,30.26,-140.68167,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.2,35.04,ambient,23/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s172,AmaralZettler2015,30.11667,-141.18333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.5,35.2,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s173,AmaralZettler2015,30.11667,-141.18333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.5,35.2,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s174,AmaralZettler2015,30.11667,-141.18333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.5,35.2,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s175,AmaralZettler2015,30.11667,-141.18333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.5,35.2,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s176,AmaralZettler2015,30.135,-141.21,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.7,35.23,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s177,AmaralZettler2015,30.135,-141.21,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.7,35.23,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s178,AmaralZettler2015,30.135,-141.21,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.7,35.23,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s179,AmaralZettler2015,30.135,-141.21,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,23.7,35.23,ambient,24/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s180,AmaralZettler2015,30.01667,-142.31167,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.3,35,ambient,25/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s181,AmaralZettler2015,30.01667,-142.31167,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.3,35,ambient,25/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s182,AmaralZettler2015,30.01667,-142.31167,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.3,35,ambient,25/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s183,AmaralZettler2015,30.01667,-142.31167,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.3,35,ambient,25/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s184,AmaralZettler2015,30.03,-143.96833,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,23.7,35.4,ambient,26/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s185,AmaralZettler2015,30.03,-143.96833,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.7,35.4,ambient,26/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s186,AmaralZettler2015,30.03,-143.96833,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,23.7,35.4,ambient,26/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s187,AmaralZettler2015,30.06667,-145.06,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.1,35.41,ambient,27/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s188,AmaralZettler2015,30.06667,-145.06,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.1,35.41,ambient,27/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s189,AmaralZettler2015,30.06667,-145.06,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,24.1,35.41,ambient,27/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s190,AmaralZettler2015,30.42,-145.74667,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.2,35.4,ambient,28/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s191,AmaralZettler2015,30.42,-145.74667,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,24.2,35.4,ambient,28/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s192,AmaralZettler2015,30.42,-145.74667,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,24.2,35.4,ambient,28/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s193,AmaralZettler2015,30.4,-145.76333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,24.2,35.44,ambient,28/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s194,AmaralZettler2015,30.4,-145.76333,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,24.2,35.44,ambient,28/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s195,AmaralZettler2015,29.88667,-145.78667,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.2,35.4,ambient,29/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s196,AmaralZettler2015,29.88667,-145.78667,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.2,35.4,ambient,29/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s197,AmaralZettler2015,29.88667,-145.78667,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,24.2,35.4,ambient,29/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s198,AmaralZettler2015,28.54,-146.15833,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.5,35.64,ambient,30/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s199,AmaralZettler2015,28.54,-146.15833,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,24.5,35.64,ambient,30/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s200,AmaralZettler2015,27.03333,-146.78,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.4,35.53,ambient,31/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s201,AmaralZettler2015,27.03333,-146.78,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,24.4,35.53,ambient,31/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s202,AmaralZettler2015,27,-146.78167,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,24.1,35.53,ambient,31/10/2012,autumn,967F_1064R,gentra_puregene
AZ2015s203,AmaralZettler2015,25.30167,-147.61667,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,25,35.57,ambient,01/11/2012,autumn,967F_1064R,gentra_puregene
AZ2015s204,AmaralZettler2015,25.30167,-147.61667,marine,water,field,collection,water,water,water,planktonic,0,collection,collection,25,35.57,ambient,01/11/2012,autumn,967F_1064R,gentra_puregene
AZ2015s205,AmaralZettler2015,25.30167,-147.61667,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,25,35.57,ambient,01/11/2012,autumn,967F_1064R,gentra_puregene
AZ2015s206,AmaralZettler2015,25.30167,-147.61667,marine,water,field,collection,plastic,pe,pe,aliphatic,0,collection,collection,25,35.57,ambient,01/11/2012,autumn,967F_1064R,gentra_puregene
