#SampleID	Study	Latitude	Longitude	Environment	WaterOrSediment	LabOrField	IncubationOrCollection	Source	MaterialType	PlasticTypeSpecific	PlasticTypeGeneral	DEPTH	IncubationTime	IncubationGeneral	Temperature	Salinity	Light	Season	PrimerPair	DNAExtraction
Ki2019s020	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pestur	polyester	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s049	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pestur	polyester	other plastic	0	699	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s031	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pp	pp	aliphatic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s032	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pp	pp	aliphatic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s033	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pp	pp	aliphatic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s034	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pp	pp	aliphatic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s035	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pp	pp	aliphatic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s052	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pp	pp	aliphatic	0	699	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s036	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s037	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s038	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s039	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s040	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s053	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	699	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s041	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pvc	pvc	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s042	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pvc	pvc	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s043	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pvc	pvc	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s044	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pvc	pvc	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s045	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pvc	pvc	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s054	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	pvc	pvc	other plastic	0	699	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s055	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	san	san	other plastic	0	699	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s056	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	san	san	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s057	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	san	san	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s058	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	san	san	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s059	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	san	san	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
Ki2019s060	KirsteinB	54.18286	7.888838	marine	water	lab	incubation	plastic	san	san	other plastic	0	850	late	13	33	dark	all	341F_785R	powerbiofilm
DT2017s001	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	20	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s002	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	7	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s004	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	88	late	10.4	34	ambient	winter	341F_785R	powersoil
DT2017s005	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	7	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s006	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	186	late	6.5	33.4	ambient	spring	341F_785R	powersoil
DT2017s008	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	186	late	6.5	33.4	ambient	spring	341F_785R	powersoil
DT2017s010	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	216	late	9.9	34	ambient	spring	341F_785R	powersoil
DT2017s011	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	25	late	13.1	32.8	ambient	autumn	341F_785R	powersoil
DT2017s012	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	14	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s013	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	28	late	12.3	32.4	ambient	autumn	341F_785R	powersoil
DT2017s015	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	153	late	7.7	34.5	ambient	winter	341F_785R	powersoil
DT2017s016	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	91	late	10.9	34.1	ambient	winter	341F_785R	powersoil
DT2017s018	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	28	late	12.3	32.4	ambient	autumn	341F_785R	powersoil
DT2017s019	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	91	late	10.9	34.1	ambient	winter	341F_785R	powersoil
DT2017s020	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	277	late	14.6	30.4	ambient	summer	341F_785R	powersoil
DT2017s021	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	7	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s022	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	216	late	9.9	34	ambient	spring	341F_785R	powersoil
DT2017s023	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	186	late	6.5	33.4	ambient	spring	341F_785R	powersoil
DT2017s024	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	126	late	7.7	33.9	ambient	winter	341F_785R	powersoil
DT2017s025	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	28	late	12.3	32.4	ambient	autumn	341F_785R	powersoil
DT2017s027	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	25	late	13.1	32.8	ambient	autumn	341F_785R	powersoil
DT2017s028	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	246	late	10.5	30.9	ambient	spring	341F_785R	powersoil
DT2017s029	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	153	late	6.6	31.3	ambient	winter	341F_785R	powersoil
DT2017s030	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	277	late	14.6	30.4	ambient	summer	341F_785R	powersoil
DT2017s031	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	126	late	7.7	33.9	ambient	winter	341F_785R	powersoil
DT2017s032	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	63	late	10.6	33.3	ambient	autumn	341F_785R	powersoil
DT2017s033	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	63	late	10.6	33.3	ambient	autumn	341F_785R	powersoil
DT2017s034	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	277	late	14.6	30.4	ambient	summer	341F_785R	powersoil
DT2017s035	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	126	late	7.7	33.9	ambient	winter	341F_785R	powersoil
DT2017s037	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	126	late	6.5	32.4	ambient	winter	341F_785R	powersoil
DT2017s038	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	63	late	10.6	33.3	ambient	autumn	341F_785R	powersoil
DT2017s039	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	277	late	14.6	30.4	ambient	summer	341F_785R	powersoil
DT2017s040	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	88	late	10.4	34	ambient	winter	341F_785R	powersoil
DT2017s041	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	307	late	20.6	31.7	ambient	summer	341F_785R	powersoil
DT2017s042	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	307	late	20.6	31.7	ambient	summer	341F_785R	powersoil
DT2017s043	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	91	late	10.9	34.1	ambient	winter	341F_785R	powersoil
DT2017s045	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	277	late	14.6	30.4	ambient	summer	341F_785R	powersoil
DT2017s046	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	126	late	6.5	32.4	ambient	winter	341F_785R	powersoil
DT2017s047	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	216	late	9.9	34	ambient	spring	341F_785R	powersoil
DT2017s049	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	153	late	6.6	31.3	ambient	winter	341F_785R	powersoil
DT2017s051	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	126	late	6.5	32.4	ambient	winter	341F_785R	powersoil
DT2017s052	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	7	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s053	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	186	late	6.5	33.4	ambient	spring	341F_785R	powersoil
DT2017s054	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	153	late	6.6	31.3	ambient	winter	341F_785R	powersoil
DT2017s055	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	307	late	20.6	31.7	ambient	summer	341F_785R	powersoil
DT2017s057	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	25	late	13.1	32.8	ambient	autumn	341F_785R	powersoil
DT2017s059	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	20	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s060	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	7	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s061	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	63	late	10.6	33.3	ambient	autumn	341F_785R	powersoil
DT2017s062	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	126	late	7.7	33.9	ambient	winter	341F_785R	powersoil
DT2017s063	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	25	late	13.1	32.8	ambient	autumn	341F_785R	powersoil
DT2017s064	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	246	late	10.5	30.9	ambient	spring	341F_785R	powersoil
DT2017s067	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	0	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s068	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	91	late	10.9	34.1	ambient	winter	341F_785R	powersoil
DT2017s069	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	126	late	7.7	33.9	ambient	winter	341F_785R	powersoil
DT2017s070	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	153	late	6.6	31.3	ambient	winter	341F_785R	powersoil
DT2017s071	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	28	late	12.3	32.4	ambient	autumn	341F_785R	powersoil
DT2017s072	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	63	late	10.6	33.3	ambient	autumn	341F_785R	powersoil
DT2017s073	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	0	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s074	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	25	late	13.1	32.8	ambient	autumn	341F_785R	powersoil
DT2017s076	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	153	late	7.7	34.5	ambient	winter	341F_785R	powersoil
DT2017s077	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	88	late	10.4	34	ambient	winter	341F_785R	powersoil
DT2017s078	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	277	late	14.6	30.4	ambient	summer	341F_785R	powersoil
DT2017s080	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	14	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s081	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	153	late	7.7	34.5	ambient	winter	341F_785R	powersoil
DT2017s082	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	307	late	20.6	31.7	ambient	summer	341F_785R	powersoil
DT2017s083	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	20	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s085	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	20	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s086	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	7	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s088	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	88	late	10.4	34	ambient	winter	341F_785R	powersoil
DT2017s089	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	216	late	9.9	34	ambient	spring	341F_785R	powersoil
DT2017s090	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	14	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s091	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	153	late	7.7	34.5	ambient	winter	341F_785R	powersoil
DT2017s092	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	25	late	13.1	32.8	ambient	autumn	341F_785R	powersoil
DT2017s098	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	88	late	10.4	34	ambient	winter	341F_785R	powersoil
DT2017s099	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	153	late	7.7	34.5	ambient	winter	341F_785R	powersoil
DT2017s100	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	126	late	6.5	32.4	ambient	winter	341F_785R	powersoil
DT2017s101	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	246	late	10.5	30.9	ambient	spring	341F_785R	powersoil
DT2017s103	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	14	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s104	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	246	late	10.5	30.9	ambient	spring	341F_785R	powersoil
DT2017s105	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	0	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s106	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	91	late	10.9	34.1	ambient	winter	341F_785R	powersoil
DT2017s107	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	28	late	12.3	32.4	ambient	autumn	341F_785R	powersoil
DT2017s108	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	126	late	7.7	33.9	ambient	winter	341F_785R	powersoil
DT2017s109	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	14	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s110	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	20	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s112	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	126	late	6.5	32.4	ambient	winter	341F_785R	powersoil
DT2017s113	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	307	late	20.6	31.7	ambient	summer	341F_785R	powersoil
DT2017s114	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	126	late	6.5	32.4	ambient	winter	341F_785R	powersoil
DT2017s115	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	14	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s116	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	28	late	12.3	32.4	ambient	autumn	341F_785R	powersoil
DT2017s118	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	246	late	10.5	30.9	ambient	spring	341F_785R	powersoil
DT2017s119	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	88	late	10.4	34	ambient	winter	341F_785R	powersoil
DT2017s121	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	63	late	10.6	33.3	ambient	autumn	341F_785R	powersoil
DT2017s122	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	153	late	7.7	34.5	ambient	winter	341F_785R	powersoil
DT2017s123	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	20	late	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s127	DeTenderB	51.566667	2.966667	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	26	0	early	16.3	33.8	ambient	autumn	341F_785R	powersoil
DT2017s128	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	246	late	10.5	30.9	ambient	spring	341F_785R	powersoil
DT2017s129	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	153	late	6.6	31.3	ambient	winter	341F_785R	powersoil
DT2017s130	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	216	late	9.9	34	ambient	spring	341F_785R	powersoil
DT2017s131	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	186	late	6.5	33.4	ambient	spring	341F_785R	powersoil
DT2017s132	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	216	late	9.9	34	ambient	spring	341F_785R	powersoil
DT2017s133	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	307	late	20.6	31.7	ambient	summer	341F_785R	powersoil
DT2017s134	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	153	late	6.6	31.3	ambient	winter	341F_785R	powersoil
DT2017s135	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	186	late	6.5	33.4	ambient	spring	341F_785R	powersoil
DT2017s136	DeTenderB	51.216667	2.933333	marine	sediment	field	incubation	plastic	pe	pe	aliphatic	6	91	late	10.9	34.1	ambient	winter	341F_785R	powersoil
DT2015s086	DeTender	51.24	2.93	marine	sediment	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	7	35	ambient	spring	341F_785R	powersoil
